ticker,company_name,listed_from,listed_to,capture_broad,capture_high,activity_rank,activity_median_regular_value_60,universe_source
SCPI,Organon Pharma Indonesia Tbk.,1990-06-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SDMU,Sidomulyo Selaras Tbk.,2011-07-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SDPC,Millennium Pharmacon Internati,1990-05-07,,1,1,90.0,15752850.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SDRA,Bank Woori Saudara Indonesia 1,2006-12-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SEMA,Semacom Integrated Tbk.,2022-01-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SFAN,Surya Fajar Capital Tbk.,2019-06-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SGER,Sumber Global Energy Tbk.,2020-08-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SGRO,Prime Agri Resources Tbk.,2007-06-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SHID,Hotel Sahid Jaya International,1990-05-08,,1,0,101.0,8375500.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SHIP,Sillo Maritime Perdana Tbk.,2016-06-16,,1,1,35.0,106861500.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SICO,Sigma Energy Compressindo Tbk.,2022-04-08,,1,1,18.0,200425300.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SIDO,Industri Jamu dan Farmasi Sido,2013-12-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SILO,Siloam International Hospitals,2013-09-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SIMA,Siwani Makmur Tbk,1994-06-03,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SIMP,Salim Ivomas Pratama Tbk.,2011-06-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SINI,Singaraja Putra Tbk.,2019-11-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SIPD,Sreeya Sewu Indonesia Tbk.,1996-12-27,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SKBM,Sekar Bumi Tbk.,2012-09-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SKLT,Sekar Laut Tbk.,1993-09-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SKRN,Superkrane Mitra Utama Tbk.,2018-10-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SKYB,Northcliff Citranusa Indonesia,2010-07-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SLIS,Gaya Abadi Sempurna Tbk.,2019-10-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMAR,Sinar Mas Agro Resources and T,1992-11-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMBR,Semen Baturaja (Persero) Tbk.,2013-06-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMCB,Solusi Bangun Indonesia Tbk.,1977-08-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMDM,Suryamas Dutamakmur Tbk.,1995-10-12,,1,1,74.0,30956250.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMDR,Samudera Indonesia  Tbk.,1999-07-05,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMGA,Sumber Mineral Global Abadi Tb,2024-01-30,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMGR,Semen Indonesia (Persero) Tbk.,1991-07-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMIL,Sarana Mitra Luas Tbk.,2023-05-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMKL,Satyamitra Kemas Lestari Tbk.,2019-07-11,,1,1,76.0,28937950.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMKM,Sumber Mas Konstruksi Tbk.,2022-03-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMLE,Sinergi Multi Lestarindo Tbk.,2024-01-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMMA,Sinarmas Multiartha Tbk.,1995-07-05,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMMT,Golden Eagle Energy Tbk.,1997-12-01,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMRA,Summarecon Agung Tbk.,1990-05-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMRU,SMR Utama Tbk.,2011-10-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SMSM,Selamat Sempurna Tbk.,1996-09-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SNLK,Sunter Lakeside Hotel Tbk.,2021-03-29,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SOCI,Soechi Lines Tbk.,2014-12-03,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SOFA,Solusi Environment Asia Tbk.,2020-07-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SOHO,Soho Global Health Tbk.,2020-09-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SOLA,Xolare RCR Energy Tbk.,2024-05-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SONA,Sona Topas Tourism Industry Tb,1992-07-21,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SOSS,ALSOK Indonesia Services Tbk.,2018-11-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SOTS,Satria Mega Kencana Tbk.,2018-12-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SOUL,Mitra Tirta Buwana Tbk.,2023-01-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SPMA,Suparma Tbk.,1994-11-16,,1,1,45.0,76624550.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SPRE,Soraya Berjaya Indonesia Tbk.,2024-07-03,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SPTO,Surya Pertiwi Tbk.,2018-05-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SQMI,Wilton Makmur Indonesia Tbk.,2004-07-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SRAJ,Sejahteraraya Anugrahjaya Tbk.,2011-04-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SRIL,Sri Rejeki Isman Tbk.,2013-06-17,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SRSN,Indo Acidatama Tbk,1993-01-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SRTG,Saratoga Investama Sedaya Tbk.,2013-06-26,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SSIA,Surya Semesta Internusa Tbk.,1997-03-27,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SSMS,Sawit Sumbermas Sarana Tbk.,2013-12-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SSTM,Sunson Textile Manufacture Tbk,1997-08-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
STAA,Sumber Tani Agung Resources Tb,2022-03-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
STAR,Calculus Global Ventures Tbk.,2011-07-13,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
STRK,Lovina Beach Brewery Tbk.,2023-10-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
STTP,Siantar Top Tbk.,1996-12-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SUGI,Sugih Energy Tbk.,2002-06-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SULI,SLJ Global Tbk.,1994-03-21,,1,1,29.0,119873250.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SUNI,Sunindo Pratama Tbk.,2023-01-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SUPA,Super Bank Indonesia Tbk.,2025-12-17,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SUPR,Solusi Tunas Pratama Tbk.,2011-10-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SURE,Super Energy Tbk.,2018-10-05,,1,1,100.0,9335500.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SURI,Maja Agung Latexindo Tbk.,2023-12-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SWAT,Sriwahana Adityakarta Tbk.,2018-06-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SWID,Saraswanti Indoland Developmen,2022-07-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TALF,Tunas Alfin Tbk.,2014-01-17,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TAMA,Lancartama Sejati Tbk.,2020-02-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TAMU,Pelayaran Tamarin Samudra Tbk.,2017-05-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TAPG,Triputra Agro Persada Tbk.,2021-04-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TARA,Agung Semesta Sejahtera Tbk.,2014-07-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TAXI,Express Transindo Utama Tbk.,2012-11-02,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TAYS,Jaya Swarasa Agung Tbk.,2021-12-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TBIG,Tower Bersama Infrastructure T,2010-10-26,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TBLA,Tunas Baru Lampung Tbk.,2000-02-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TBMS,Tembaga Mulia Semanan Tbk.,1990-05-23,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TCID,Mandom Indonesia Tbk.,1993-09-30,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TCPI,Transcoal Pacific Tbk.,2018-07-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TDPM,Tianrong Chemicals Industry Tb,2018-04-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TEBE,Dana Brata Luhur Tbk.,2019-11-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TECH,Indosterling Technomedia Tbk.,2020-06-04,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TELE,Omni Inovasi Indonesia Tbk.,2012-01-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TFAS,Telefast Indonesia Tbk.,2019-09-17,,1,1,62.0,38345100.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TFCO,Tifico Fiber Indonesia Tbk.,1980-02-26,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TGKA,Tigaraksa Satria Tbk.,1990-06-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TGRA,Terregra Asia Energy Tbk.,2017-05-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TGUK,Platinum Wahab Nusantara Tbk.,2023-07-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TIFA,KDB Tifa Finance Tbk.,2011-07-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TINS,TIMAH (Persero) Tbk.,1995-10-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TIRA,Tira Austenite Tbk,1993-07-27,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TIRT,Tirta Mahakam Resources Tbk,1999-12-13,,1,1,15.0,222123500.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,1990-04-03,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TLDN,Teladan Prima Agro Tbk.,2022-04-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TLKM,Telkom Indonesia (Persero) Tbk,1995-11-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TMAS,Temas Tbk.,2003-07-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TMPO,Tempo Intimedia Tbk.,2001-01-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TNCA,Trimuda Nuansa Citra Tbk.,2018-06-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TOBA,TBS Energi Utama Tbk.,2012-07-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TOOL,Rohartindo Nusantara Luas Tbk.,2022-08-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TOPS,Totalindo Eka Persada Tbk.,2017-06-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TOSK,Topindo Solusi Komunika Tbk.,2024-02-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TOTL,Total Bangun Persada Tbk.,2006-07-25,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TOTO,Surya Toto Indonesia Tbk.,1990-10-30,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TOWR,Sarana Menara Nusantara Tbk.,2010-03-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TOYS,Sunindo Adipersada Tbk.,2020-08-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TPIA,Chandra Asri Pacific Tbk.,2008-05-26,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TPMA,Trans Power Marine Tbk.,2013-02-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRAM,Trada Alam Minera Tbk.,2008-09-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRGU,Cerestar Indonesia Tbk.,2022-07-08,,1,1,93.0,14234100.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRIL,Triwira Insanlestari Tbk.,2008-01-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRIM,Trimegah Sekuritas Indonesia T,2000-01-31,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRIN,Perintis Triniti Properti Tbk.,2020-01-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRIO,Trikomsel Oke Tbk.,2009-04-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRIS,Trisula International Tbk.,2012-06-28,,1,1,44.0,79730650.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRJA,Transkon Jaya Tbk.,2020-08-27,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRON,Teknologi Karya Digital Nusa T,2023-03-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRST,Trias Sentosa Tbk.,1990-07-02,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRUE,Triniti Dinamik Tbk.,2021-06-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRUK,Guna Timur Raya Tbk.,2018-05-23,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TRUS,Trust Finance Indonesia Tbk,2002-11-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TSPC,Tempo Scan Pacific Tbk.,1994-06-17,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TUGU,Asuransi Tugu Pratama Indonesi,2018-05-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
TYRE,King Tire Indonesia Tbk.,2023-05-08,,1,1,72.0,33769100.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UANG,Pakuan Tbk.,2020-07-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UCID,Uni-Charm Indonesia Tbk.,2019-12-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UDNG,Agro Bahari Nusantara Tbk.,2023-10-31,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UFOE,Damai Sejahtera Abadi Tbk.,2021-02-01,,1,1,80.0,22185950.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
ULTJ,Ultrajaya Milk Industry & Trad,1990-07-02,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UNIC,Unggul Indah Cahaya Tbk.,1989-11-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UNIQ,Ulima Nitra Tbk.,2021-03-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UNIT,Nusantara Inti Corpora Tbk,2002-04-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UNSP,Bakrie Sumatera Plantations Tb,1990-03-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UNTD,Terang Dunia Internusa Tbk.,2024-02-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UNTR,United Tractors Tbk.,1989-09-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UNVR,Unilever Indonesia Tbk.,1982-01-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
URBN,Urban Jakarta Propertindo Tbk.,2018-12-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
UVCR,Trimegah Karya Pratama Tbk.,2021-07-27,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VAST,Vastland Indonesia Tbk.,2023-02-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VERN,Verona Indah Pictures Tbk.,2024-10-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VICI,Victoria Care Indonesia Tbk.,2020-12-17,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VICO,Victoria Investama Tbk.,2013-07-08,,1,1,99.0,10116950.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VINS,Victoria Insurance Tbk.,2015-09-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VISI,Satu Visi Putra Tbk.,2024-02-27,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VIVA,Visi Media Asia Tbk.,2011-11-21,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VKTR,VKTR Teknologi Mobilitas Tbk.,2023-06-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VOKS,Voksel Electric Tbk.,1990-12-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VRNA,Mizuho Leasing Indonesia Tbk.,2008-06-25,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
VTNY,Venteny Fortuna International,2022-12-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
WAPO,Wahana Pronatural Tbk.,2001-06-22,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
WBSA,BSA Logistics Indonesia Tbk.,2026-04-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
WEGE,Wijaya Karya Bangunan Gedung T,2017-11-30,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
